contrast,estimate,iter
night Forest - night Lichen,0.0857029643445842,244
night Forest - day openMove,0.238433317914784,244
night Forest - night openMove,0.113103034657103,244
day Lichen - night Lichen,-0.157707402474628,244
day Lichen - day openMove,-0.00497704890442849,244
day Lichen - night openMove,-0.130307332162109,244
night Lichen - day openMove,0.152730353570199,244
night Lichen - night openMove,0.0274000703125187,244
day openMove - night openMove,-0.125330283257681,244
day Forest - night Forest,0.228556245444806,245
day Forest - day Lichen,0.547828409178261,245
day Forest - night Lichen,0.391158446322128,245
day Forest - day openMove,0.405386279712641,245
day Forest - night openMove,0.34771911064472,245
night Forest - day Lichen,0.319272163733455,245
night Forest - night Lichen,0.162602200877322,245
night Forest - day openMove,0.176830034267835,245
night Forest - night openMove,0.119162865199914,245
day Lichen - night Lichen,-0.156669962856133,245
day Lichen - day openMove,-0.14244212946562,245
day Lichen - night openMove,-0.200109298533541,245
night Lichen - day openMove,0.014227833390513,245
night Lichen - night openMove,-0.0434393356774073,245
day openMove - night openMove,-0.0576671690679203,245
day Forest - night Forest,0.194039903843098,246
day Forest - day Lichen,0.439598377279804,246
day Forest - night Lichen,0.448760466082118,246
day Forest - day openMove,0.390335009192894,246
day Forest - night openMove,0.399129576065382,246
night Forest - day Lichen,0.245558473436707,246
night Forest - night Lichen,0.25472056223902,246
night Forest - day openMove,0.196295105349797,246
night Forest - night openMove,0.205089672222284,246
day Lichen - night Lichen,0.00916208880231331,246
day Lichen - day openMove,-0.0492633680869101,246
day Lichen - night openMove,-0.0404688012144225,246
night Lichen - day openMove,-0.0584254568892234,246
night Lichen - night openMove,-0.0496308900167358,246
day openMove - night openMove,0.00879456687248761,246
day Forest - night Forest,-0.117218091824346,247
day Forest - day Lichen,0.20758531332694,247
day Forest - night Lichen,0.215775250718026,247
day Forest - day openMove,0.277671462862541,247
day Forest - night openMove,0.171321569036637,247
night Forest - day Lichen,0.324803405151286,247
night Forest - night Lichen,0.332993342542373,247
night Forest - day openMove,0.394889554686888,247
night Forest - night openMove,0.288539660860983,247
day Lichen - night Lichen,0.00818993739108631,247
day Lichen - day openMove,0.0700861495356011,247
day Lichen - night openMove,-0.0362637442903031,247
night Lichen - day openMove,0.0618962121445148,247
night Lichen - night openMove,-0.0444536816813894,247
day openMove - night openMove,-0.106349893825904,247
day Forest - night Forest,0.039469897740119,248
day Forest - day Lichen,0.442577608027395,248
day Forest - night Lichen,0.368369905618621,248
day Forest - day openMove,0.376919426458504,248
day Forest - night openMove,0.349305829770437,248
night Forest - day Lichen,0.403107710287276,248
night Forest - night Lichen,0.328900007878502,248
night Forest - day openMove,0.337449528718385,248
night Forest - night openMove,0.309835932030318,248
day Lichen - night Lichen,-0.0742077024087741,248
day Lichen - day openMove,-0.0656581815688912,248
day Lichen - night openMove,-0.0932717782569583,248
night Lichen - day openMove,0.00854952083988289,248
night Lichen - night openMove,-0.0190640758481842,248
day openMove - night openMove,-0.0276135966880671,248
day Forest - night Forest,0.0339223606386966,249
day Forest - day Lichen,0.293308317758877,249
day Forest - night Lichen,0.349593016892249,249
day Forest - day openMove,0.302657630710588,249
day Forest - night openMove,0.302405889993067,249
night Forest - day Lichen,0.25938595712018,249
night Forest - night Lichen,0.315670656253552,249
night Forest - day openMove,0.268735270071891,249
night Forest - night openMove,0.26848352935437,249
day Lichen - night Lichen,0.0562846991333719,249
day Lichen - day openMove,0.00934931295171049,249
day Lichen - night openMove,0.00909757223418953,249
night Lichen - day openMove,-0.0469353861816614,249
night Lichen - night openMove,-0.0471871268991824,249
day openMove - night openMove,-0.000251740717520953,249
day Forest - night Forest,-0.0700332946178513,250
day Forest - day Lichen,0.198697609624456,250
day Forest - night Lichen,0.180495308204148,250
day Forest - day openMove,0.0714409359850431,250
day Forest - night openMove,0.153380211879394,250
night Forest - day Lichen,0.268730904242308,250
night Forest - night Lichen,0.250528602821999,250
night Forest - day openMove,0.141474230602894,250
night Forest - night openMove,0.223413506497245,250
day Lichen - night Lichen,-0.0182023014203082,250
day Lichen - day openMove,-0.127256673639413,250
day Lichen - night openMove,-0.0453173977450623,250
night Lichen - day openMove,-0.109054372219105,250
night Lichen - night openMove,-0.0271150963247542,250
day openMove - night openMove,0.0819392758943508,250
day Forest - night Forest,0.331475767903031,251
day Forest - day Lichen,0.605470091685648,251
day Forest - night Lichen,0.523316726775542,251
day Forest - day openMove,0.567030098464641,251
day Forest - night openMove,0.447004496143853,251
night Forest - day Lichen,0.273994323782616,251
night Forest - night Lichen,0.191840958872511,251
night Forest - day openMove,0.235554330561609,251
night Forest - night openMove,0.115528728240822,251
day Lichen - night Lichen,-0.0821533649101058,251
day Lichen - day openMove,-0.038439993221007,251
day Lichen - night openMove,-0.158465595541795,251
night Lichen - day openMove,0.0437133716890988,251
night Lichen - night openMove,-0.0763122306316887,251
day openMove - night openMove,-0.120025602320788,251
day Forest - night Forest,-0.0857180238943717,252
day Forest - day Lichen,0.159055974479613,252
day Forest - night Lichen,0.167570819763028,252
day Forest - day openMove,0.131616766725682,252
day Forest - night openMove,0.0988877186256293,252
night Forest - day Lichen,0.244773998373985,252
night Forest - night Lichen,0.253288843657399,252
night Forest - day openMove,0.217334790620053,252
night Forest - night openMove,0.184605742520001,252
day Lichen - night Lichen,0.00851484528341422,252
day Lichen - day openMove,-0.0274392077539317,252
day Lichen - night openMove,-0.060168255853984,252
night Lichen - day openMove,-0.035954053037346,252
night Lichen - night openMove,-0.0686831011373982,252
day openMove - night openMove,-0.0327290481000523,252
day Forest - night Forest,0.190026702386249,253
day Forest - day Lichen,0.526279202747342,253
day Forest - night Lichen,0.391027584272495,253
day Forest - day openMove,0.427502523301683,253
day Forest - night openMove,0.33979431035939,253
night Forest - day Lichen,0.336252500361093,253
night Forest - night Lichen,0.201000881886246,253
night Forest - day openMove,0.237475820915434,253
night Forest - night openMove,0.149767607973141,253
day Lichen - night Lichen,-0.135251618474848,253
day Lichen - day openMove,-0.0987766794456594,253
day Lichen - night openMove,-0.186484892387952,253
night Lichen - day openMove,0.0364749390291882,253
night Lichen - night openMove,-0.0512332739131048,253
day openMove - night openMove,-0.087708212942293,253
day Forest - night Forest,0.05839596998141,254
day Forest - day Lichen,0.300930407961342,254
day Forest - night Lichen,0.3705822669224,254
day Forest - day openMove,0.340844564702031,254
day Forest - night openMove,0.326611619935073,254
night Forest - day Lichen,0.242534437979932,254
night Forest - night Lichen,0.31218629694099,254
night Forest - day openMove,0.282448594720621,254
night Forest - night openMove,0.268215649953663,254
day Lichen - night Lichen,0.0696518589610584,254
day Lichen - day openMove,0.039914156740689,254
day Lichen - night openMove,0.0256812119737308,254
night Lichen - day openMove,-0.0297377022203694,254
night Lichen - night openMove,-0.0439706469873276,254
day openMove - night openMove,-0.0142329447669582,254
day Forest - night Forest,0.103192636667216,255
day Forest - day Lichen,0.311309127668811,255
day Forest - night Lichen,0.34489590768575,255
day Forest - day openMove,0.251724694526252,255
day Forest - night openMove,0.202765199035952,255
night Forest - day Lichen,0.208116491001594,255
night Forest - night Lichen,0.241703271018534,255
night Forest - day openMove,0.148532057859036,255
night Forest - night openMove,0.0995725623687357,255
day Lichen - night Lichen,0.0335867800169394,255
day Lichen - day openMove,-0.0595844331425585,255
day Lichen - night openMove,-0.108543928632859,255
night Lichen - day openMove,-0.0931712131594979,255
night Lichen - night openMove,-0.142130708649798,255
day openMove - night openMove,-0.0489594954903003,255
day Forest - night Forest,0.0617319391240271,256
day Forest - day Lichen,0.313958914142916,256
day Forest - night Lichen,0.273385699684042,256
day Forest - day openMove,0.270419136708007,256
day Forest - night openMove,0.16684371567951,256
night Forest - day Lichen,0.252226975018889,256
night Forest - night Lichen,0.211653760560014,256
night Forest - day openMove,0.20868719758398,256
night Forest - night openMove,0.105111776555483,256
day Lichen - night Lichen,-0.0405732144588741,256
day Lichen - day openMove,-0.0435397774349084,256
day Lichen - night openMove,-0.147115198463405,256
night Lichen - day openMove,-0.00296656297603427,256
night Lichen - night openMove,-0.106541984004531,256
day openMove - night openMove,-0.103575421028497,256
day Forest - night Forest,0.309478094345466,257
day Forest - day Lichen,0.504759594728409,257
day Forest - night Lichen,0.52730093829945,257
day Forest - day openMove,0.593772902217113,257
day Forest - night openMove,0.391411857871,257
night Forest - day Lichen,0.195281500382943,257
night Forest - night Lichen,0.217822843953984,257
night Forest - day openMove,0.284294807871648,257
night Forest - night openMove,0.0819337635255341,257
day Lichen - night Lichen,0.0225413435710409,257
day Lichen - day openMove,0.0890133074887046,257
day Lichen - night openMove,-0.113347736857409,257
night Lichen - day openMove,0.0664719639176638,257
night Lichen - night openMove,-0.13588908042845,257
day openMove - night openMove,-0.202361044346114,257
day Forest - night Forest,0.229412790422472,258
day Forest - day Lichen,0.428200578328333,258
day Forest - night Lichen,0.363066973876882,258
day Forest - day openMove,0.518975394658472,258
day Forest - night openMove,0.35746803571263,258
night Forest - day Lichen,0.198787787905861,258
night Forest - night Lichen,0.13365418345441,258
night Forest - day openMove,0.289562604236,258
night Forest - night openMove,0.128055245290158,258
day Lichen - night Lichen,-0.0651336044514513,258
day Lichen - day openMove,0.0907748163301393,258
day Lichen - night openMove,-0.0707325426157027,258
night Lichen - day openMove,0.155908420781591,258
night Lichen - night openMove,-0.00559893816425139,258
day openMove - night openMove,-0.161507358945842,258
day Forest - night Forest,-0.228379203657828,259
day Forest - day Lichen,0.124926198492499,259
day Forest - night Lichen,0.183053098579435,259
day Forest - day openMove,0.167110793383341,259
day Forest - night openMove,0.155425462933204,259
night Forest - day Lichen,0.353305402150327,259
night Forest - night Lichen,0.411432302237263,259
night Forest - day openMove,0.395489997041169,259
night Forest - night openMove,0.383804666591032,259
day Lichen - night Lichen,0.058126900086936,259
day Lichen - day openMove,0.042184594890842,259
day Lichen - night openMove,0.0304992644407051,259
night Lichen - day openMove,-0.015942305196094,259
night Lichen - night openMove,-0.0276276356462309,259
day openMove - night openMove,-0.0116853304501369,259
day Forest - night Forest,0.0933251968285354,260
day Forest - day Lichen,0.286686076036453,260
day Forest - night Lichen,0.274754037939039,260
day Forest - day openMove,0.286853879638978,260
day Forest - night openMove,0.180147235286382,260
night Forest - day Lichen,0.193360879207918,260
night Forest - night Lichen,0.181428841110504,260
night Forest - day openMove,0.193528682810443,260
night Forest - night openMove,0.0868220384578464,260
day Lichen - night Lichen,-0.0119320380974139,260
day Lichen - day openMove,0.000167803602525274,260
day Lichen - night openMove,-0.106538840750071,260
